Site Name,UYM,UYM,UYM,UYM,UYM,UYM,UYM
Isco Quantity,Flow Rate,Min/Max,Flow Rate,Min/Max,Flow Rate,Volume,Sample Event
Label,Min Flow,Min/Max,Max Flow,Min/Max,Avg Flow,Total Volume,Sample Event
Units,gpm,Date/Time,gpm,Date/Time,gpm,gal,SU
Resolution,0.1,N/A,0.1,N/A,0.1,0.1,0.1
Significant Digits,0,N/A,0,N/A,0,0,0
,,,,,,,
6/7/2022 17:00,22.891,5:25:00 PM,23.115,5:00:00 PM,22.975,1378.53,
6/7/2022 18:00,22.65,6:25:00 PM,22.953,6:00:00 PM,22.807,1368.43,
6/7/2022 19:00,22.508,7:40:00 PM,22.891,7:15:00 PM,22.708,1362.47,
6/7/2022 20:00,22.508,8:20:00 PM,22.798,8:05:00 PM,22.634,1358.04,
6/7/2022 21:00,22.508,9:15:00 PM,22.891,9:55:00 PM,22.668,1360.11,
6/7/2022 22:00,22.592,10:05:00 PM,22.953,10:25:00 PM,22.75,1365.02,
6/7/2022 23:00,22.65,11:00:00 PM,22.891,11:10:00 PM,22.732,1363.9,
6/8/2022 0:00,22.508,12:25:00 AM,22.953,12:55:00 AM,22.701,1362.04,
6/8/2022 1:00,22.508,1:35:00 AM,22.798,1:00:00 AM,22.69,1361.4,
6/8/2022 2:00,22.508,2:05:00 AM,22.738,2:35:00 AM,22.639,1358.33,
6/8/2022 3:00,22.508,3:45:00 AM,22.738,3:00:00 AM,22.629,1357.72,
6/8/2022 4:00,22.508,4:05:00 AM,22.798,4:10:00 AM,22.603,1356.2,
6/8/2022 5:00,22.453,5:05:00 AM,22.738,5:20:00 AM,22.615,1356.89,
6/8/2022 6:00,22.453,6:35:00 AM,22.798,6:40:00 AM,22.611,1356.63,
6/8/2022 7:00,22.372,7:10:00 AM,22.738,7:50:00 AM,22.531,1351.85,
6/8/2022 8:00,22.372,8:25:00 AM,22.738,8:00:00 AM,22.51,1350.6,
6/8/2022 9:00,22.453,9:00:00 AM,23.05,9:45:00 AM,22.823,1369.39,
6/8/2022 10:00,22.738,10:55:00 AM,23.05,10:10:00 AM,22.868,1372.1,
6/8/2022 11:00,22.508,11:50:00 AM,22.953,11:00:00 AM,22.727,1363.64,
6/8/2022 12:00,22.372,12:50:00 PM,22.738,12:15:00 PM,22.573,1354.36,
6/8/2022 13:00,22.193,1:35:00 PM,22.65,1:10:00 PM,22.41,1344.59,
6/8/2022 14:00,21.696,2:50:00 PM,22.32,2:00:00 PM,21.991,1319.48,
6/8/2022 15:00,21.229,3:55:00 PM,21.753,3:00:00 PM,21.451,1287.05,
6/8/2022 16:00,21.019,4:45:00 PM,21.179,4:10:00 PM,21.092,1265.49,
6/8/2022 17:00,21.009,5:10:00 PM,21.015,5:00:00 PM,21.009,1260.55,
6/8/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
6/8/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
6/8/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
6/8/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
6/8/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
6/8/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
6/9/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
6/9/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
6/9/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
6/9/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
6/9/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
6/9/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
6/9/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
6/9/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
6/9/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
6/9/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
6/9/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
6/9/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
6/9/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
6/9/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
6/9/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
6/9/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
6/9/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
6/9/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
6/9/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
6/9/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
6/9/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
6/9/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
6/9/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
6/9/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
6/10/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
6/10/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
6/10/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
6/10/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
6/10/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
6/10/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
6/10/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
6/10/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
6/10/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
6/10/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
6/10/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
6/10/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
6/10/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
6/10/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
6/10/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
6/10/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
6/10/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
6/10/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
6/10/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
6/10/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
6/10/2022 20:00,21.009,8:00:00 PM,21.009,8:00:00 PM,21.009,1260.51,
6/10/2022 21:00,21.009,9:00:00 PM,21.009,9:00:00 PM,21.009,1260.51,
6/10/2022 22:00,21.009,10:00:00 PM,21.009,10:00:00 PM,21.009,1260.51,
6/10/2022 23:00,21.009,11:00:00 PM,21.009,11:00:00 PM,21.009,1260.51,
6/11/2022 0:00,21.009,12:00:00 AM,21.009,12:00:00 AM,21.009,1260.51,
6/11/2022 1:00,21.009,1:00:00 AM,21.009,1:00:00 AM,21.009,1260.51,
6/11/2022 2:00,21.009,2:00:00 AM,21.009,2:00:00 AM,21.009,1260.51,
6/11/2022 3:00,21.009,3:00:00 AM,21.009,3:00:00 AM,21.009,1260.51,
6/11/2022 4:00,21.009,4:00:00 AM,21.009,4:00:00 AM,21.009,1260.51,
6/11/2022 5:00,21.009,5:00:00 AM,21.009,5:00:00 AM,21.009,1260.51,
6/11/2022 6:00,21.009,6:00:00 AM,21.009,6:00:00 AM,21.009,1260.51,
6/11/2022 7:00,21.009,7:00:00 AM,21.009,7:00:00 AM,21.009,1260.51,
6/11/2022 8:00,21.009,8:00:00 AM,21.009,8:00:00 AM,21.009,1260.51,
6/11/2022 9:00,21.009,9:00:00 AM,21.009,9:00:00 AM,21.009,1260.51,
6/11/2022 10:00,21.009,10:00:00 AM,21.009,10:00:00 AM,21.009,1260.51,
6/11/2022 11:00,21.009,11:00:00 AM,21.009,11:00:00 AM,21.009,1260.51,
6/11/2022 12:00,21.009,12:00:00 PM,21.009,12:00:00 PM,21.009,1260.51,
6/11/2022 13:00,21.009,1:00:00 PM,21.009,1:00:00 PM,21.009,1260.51,
6/11/2022 14:00,21.009,2:00:00 PM,21.009,2:00:00 PM,21.009,1260.51,
6/11/2022 15:00,21.009,3:00:00 PM,21.009,3:00:00 PM,21.009,1260.51,
6/11/2022 16:00,21.009,4:00:00 PM,21.009,4:00:00 PM,21.009,1260.51,
6/11/2022 17:00,21.009,5:00:00 PM,21.009,5:00:00 PM,21.009,1260.51,
6/11/2022 18:00,21.009,6:00:00 PM,21.009,6:00:00 PM,21.009,1260.51,
6/11/2022 19:00,21.009,7:00:00 PM,21.009,7:00:00 PM,21.009,1260.51,
6/11/2022 20:00,21.009,8:00:00 PM,26.501,8:55:00 PM,21.847,1310.81,
6/11/2022 21:00,26.775,9:00:00 PM,29.679,9:45:00 PM,28.501,1710.07,
6/11/2022 22:00,28.686,10:50:00 PM,30.235,10:05:00 PM,29.451,1767.05,
6/11/2022 23:00,25.238,11:55:00 PM,28.558,11:00:00 PM,26.871,1612.24,
6/12/2022 0:00,23.64,12:45:00 AM,25.333,12:05:00 AM,24.369,1462.14,
6/12/2022 1:00,22.738,1:55:00 AM,23.64,1:00:00 AM,23.147,1388.82,
6/12/2022 2:00,22.508,2:05:00 AM,26.501,2:45:00 AM,25.399,1523.96,
6/12/2022 3:00,26.235,3:10:00 AM,26.501,3:25:00 AM,26.372,1582.33,
6/12/2022 4:00,26.079,4:30:00 AM,26.501,4:10:00 AM,26.319,1579.16,
6/12/2022 5:00,25.823,5:20:00 AM,26.341,5:10:00 AM,25.99,1559.37,
6/12/2022 6:00,25.477,6:40:00 AM,26.079,6:00:00 AM,25.691,1541.48,
6/12/2022 7:00,25.238,7:20:00 AM,25.575,7:00:00 AM,25.441,1526.49,
6/12/2022 8:00,25.238,8:10:00 AM,25.723,8:05:00 AM,25.385,1523.13,
6/12/2022 9:00,25.333,9:00:00 AM,44.049,9:55:00 AM,37.63,2257.82,
6/12/2022 10:00,44.278,10:00:00 AM,59.478,10:55:00 AM,48.78,2926.78,
6/12/2022 11:00,62.227,11:00:00 AM,73.014,11:55:00 AM,67.577,4054.64,
6/12/2022 12:00,73.9,12:00:00 PM,99.166,12:55:00 PM,86.264,5175.83,
6/12/2022 13:00,100.939,1:00:00 PM,116.156,1:55:00 PM,108.454,6507.26,
6/12/2022 14:00,116.648,2:00:00 PM,128.077,2:50:00 PM,122.736,7364.16,
6/12/2022 15:00,127.553,3:00:00 PM,141.06,3:45:00 PM,134.076,8044.54,
6/12/2022 16:00,142.46,4:00:00 PM,160.575,4:55:00 PM,148.482,8908.9,
6/12/2022 17:00,164.553,5:00:00 PM,210.329,5:55:00 PM,185.887,11153.2,
6/12/2022 18:00,215.046,6:00:00 PM,280.717,6:55:00 PM,247.692,14861.5,
6/12/2022 19:00,285.05,7:00:00 PM,322.14,7:55:00 PM,304.07,18244.2,
6/12/2022 20:00,325.909,8:00:00 PM,361.051,8:50:00 PM,346.376,20782.6,
6/12/2022 21:00,367.633,9:00:00 PM,389.398,9:55:00 PM,379.584,22775,
6/12/2022 22:00,392.04,10:00:00 PM,413.574,10:55:00 PM,403.065,24183.9,
6/12/2022 23:00,412.48,11:00:00 PM,427.392,11:50:00 PM,418.763,25125.8,
6/13/2022 0:00,423.495,12:00:00 AM,429.068,12:10:00 AM,426.371,25582.3,
6/13/2022 1:00,420.724,1:20:00 AM,430.189,1:00:00 AM,424.518,25471.1,
6/13/2022 2:00,410.843,2:35:00 AM,419.068,2:00:00 AM,414.72,24883.2,
6/13/2022 3:00,408.124,3:30:00 AM,415.217,3:55:00 AM,411.8,24708,
6/13/2022 4:00,409.754,4:15:00 AM,415.217,4:00:00 AM,413.12,24787.2,
6/13/2022 5:00,413.574,5:05:00 AM,423.495,5:40:00 AM,418.155,25089.3,
6/13/2022 6:00,419.068,6:35:00 AM,427.392,6:55:00 AM,422.943,25376.6,
6/13/2022 7:00,424.606,7:00:00 AM,434.687,7:55:00 AM,429.449,25766.9,
6/13/2022 8:00,430.189,8:00:00 AM,446.059,8:45:00 AM,437.857,26271.4,
